AE014075,0.01801802,0.01126126,0.,0.01351351,0.00225225,0.02027027,0.01351351,0.00900901,0.0045045,0.01576577,0.,0.0045045,0.0045045,0.0472973,0.0518018,0.03828829,0.00900901,0.00225225,0.01576577,0.00225225,0.0045045,0.00900901,0.02927928,0.00675676,0.00675676,0.02477477,0.00900901,0.00900901,0.0045045,0.01126126,0.05855856,0.00675676,0.01801802,0.0045045,0.01576577,0.02477477,0.0045045,0.03378378,0.03828829,0.0045045,0.01126126,0.04504505,0.02477477,0.02252252,0.01576577,0.01126126,0.02927928,0.01576577,0.00225225,0.0045045,0.,0.01801802,0.00675676,0.01801802,0.00900901,0.00900901,0.,0.00675676,0.02702703,0.0045045,0.00900901,0.02252252,0.03378378,0.04504505
AE014075,0.02857143,0.02857143,0.,0.00952381,0.00952381,0.00952381,0.03809524,0.01904762,0.,0.02857143,0.00952381,0.00952381,0.,0.01904762,0.02857143,0.08571429,0.00952381,0.00952381,0.,0.00952381,0.04761905,0.00952381,0.,0.00952381,0.01904762,0.03809524,0.00952381,0.01904762,0.,0.01904762,0.01904762,0.01904762,0.02857143,0.02857143,0.01904762,0.02857143,0.01904762,0.01904762,0.02857143,0.,0.01904762,0.01904762,0.00952381,0.00952381,0.01904762,0.,0.00952381,0.04761905,0.00952381,0.00952381,0.,0.00952381,0.,0.,0.,0.,0.,0.00952381,0.,0.,0.02857143,0.,0.00952381,0.05714286
AE014075,0.03030303,0.02424242,0.,0.00909091,0.00909091,0.03636364,0.02121212,0.01212121,0.,0.,0.,0.0030303,0.0030303,0.01515152,0.02424242,0.04242424,0.01212121,0.01818182,0.02424242,0.01515152,0.0030303,0.01818182,0.03030303,0.01515152,0.0030303,0.02121212,0.00606061,0.01515152,0.00909091,0.02424242,0.04848485,0.02424242,0.04242424,0.01818182,0.01818182,0.02727273,0.02121212,0.03030303,0.04242424,0.00909091,0.0030303,0.03939394,0.02121212,0.02727273,0.0030303,0.02121212,0.03939394,0.01818182,0.,0.00606061,0.,0.00909091,0.0030303,0.00606061,0.0030303,0.0030303,0.0030303,0.0030303,0.0030303,0.00909091,0.01212121,0.00606061,0.01212121,0.02121212
AE014075,0.02270382,0.0371517,0.00412797,0.00412797,0.00206398,0.02889577,0.00722394,0.00825593,0.,0.02683179,0.,0.00206398,0.,0.02786378,0.0247678,0.02373581,0.01031992,0.01444788,0.04747162,0.01547988,0.00412797,0.00309598,0.02579979,0.00412797,0.00103199,0.03095975,0.,0.04437564,0.00206398,0.00722394,0.08875129,0.00825593,0.06398349,0.02373581,0.02167183,0.04540764,0.01754386,0.03199174,0.0247678,0.01341589,0.00412797,0.02373581,0.00515996,0.02270382,0.00928793,0.00722394,0.02683179,0.01651187,0.00103199,0.00722394,0.,0.0123839,0.00103199,0.00619195,0.00722394,0.00825593,0.,0.00515996,0.0123839,0.00103199,0.00309598,0.02373581,0.01135191,0.01444788
AE014075,0.02645503,0.02998236,0.,0.00705467,0.00352734,0.02821869,0.00176367,0.01234568,0.,0.01763668,0.,0.00529101,0.00176367,0.01763668,0.01587302,0.03703704,0.02292769,0.01058201,0.03703704,0.01234568,0.00705467,0.00352734,0.04056437,0.00705467,0.00176367,0.02998236,0.00176367,0.01410935,0.00352734,0.01234568,0.04761905,0.01234568,0.0335097,0.0335097,0.02116402,0.01763668,0.03527337,0.04938272,0.03527337,0.01763668,0.00352734,0.04056437,0.01058201,0.02116402,0.00881834,0.01058201,0.03174603,0.01587302,0.00176367,0.00529101,0.,0.01058201,0.00352734,0.01234568,0.00529101,0.00881834,0.,0.02116402,0.02821869,0.00352734,0.00352734,0.01587302,0.00705467,0.01763668
AE014075,0.02836879,0.02836879,0.0141844,0.03546099,0.0212766,0.,0.0070922,0.0070922,0.0141844,0.0070922,0.,0.0212766,0.03546099,0.0141844,0.02836879,0.03546099,0.0141844,0.0141844,0.02836879,0.0212766,0.0212766,0.,0.0070922,0.,0.0141844,0.,0.,0.0141844,0.0141844,0.,0.0070922,0.0212766,0.02836879,0.,0.02836879,0.05673759,0.0141844,0.0070922,0.,0.0070922,0.0070922,0.,0.,0.,0.0070922,0.0070922,0.0141844,0.0212766,0.,0.0070922,0.,0.08510638,0.03546099,0.0070922,0.,0.0070922,0.0070922,0.0070922,0.0141844,0.0070922,0.02836879,0.02836879,0.02836879,0.06382979
AE014075,0.019678,0.019678,0.00178891,0.01431127,0.00178891,0.02325581,0.01788909,0.00178891,0.00178891,0.02504472,0.00178891,0.01073345,0.00536673,0.03756708,0.02146691,0.01610018,0.03041145,0.02146691,0.03756708,0.02146691,0.01252236,0.00536673,0.03041145,0.00357782,0.00357782,0.03756708,0.01073345,0.02325581,0.00715564,0.019678,0.07155635,0.01073345,0.0411449,0.02325581,0.02504472,0.019678,0.01788909,0.02146691,0.01788909,0.00894454,0.00715564,0.01610018,0.01610018,0.01431127,0.00178891,0.01252236,0.01788909,0.00894454,0.,0.00894454,0.,0.01610018,0.00536673,0.00178891,0.00894454,0.01073345,0.00178891,0.01073345,0.03577818,0.00178891,0.00894454,0.02325581,0.01252236,0.01610018
AE014075,0.02739726,0.02739726,0.00821918,0.00821918,0.,0.02191781,0.00821918,0.00547945,0.,0.01369863,0.,0.00273973,0.,0.03561644,0.02465753,0.03835616,0.01643836,0.0109589,0.01917808,0.0109589,0.01369863,0.00273973,0.02739726,0.00821918,0.00273973,0.03013699,0.00273973,0.02465753,0.,0.,0.07123288,0.,0.04657534,0.02465753,0.02191781,0.03835616,0.03013699,0.05479452,0.02191781,0.00821918,0.00547945,0.04109589,0.01369863,0.02739726,0.00821918,0.00821918,0.02739726,0.00821918,0.00273973,0.01643836,0.,0.01369863,0.00821918,0.0109589,0.0109589,0.00821918,0.,0.00821918,0.00547945,0.00547945,0.0109589,0.0109589,0.01369863,0.02465753
AE014075,0.09302326,0.02325581,0.,0.13953488,0.04651163,0.,0.,0.02325581,0.,0.04651163,0.,0.,0.09302326,0.,0.02325581,0.09302326,0.,0.,0.02325581,0.02325581,0.,0.,0.,0.04651163,0.,0.,0.02325581,0.,0.02325581,0.,0.02325581,0.,0.02325581,0.,0.02325581,0.,0.02325581,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.02325581,0.02325581,0.,0.,0.02325581,0.,0.,0.02325581,0.,0.,0.,0.,0.02325581,0.02325581,0.02325581,0.02325581
AE014075,0.02686567,0.0238806,0.00895522,0.00597015,0.00597015,0.01791045,0.01791045,0.00597015,0.,0.02686567,0.,0.,0.,0.00895522,0.01492537,0.02985075,0.02089552,0.01492537,0.0238806,0.00895522,0.00597015,0.00895522,0.02686567,0.0119403,0.,0.0358209,0.01492537,0.04477612,0.00298507,0.0119403,0.05373134,0.0238806,0.04477612,0.0238806,0.02985075,0.03880597,0.02089552,0.03283582,0.02686567,0.02089552,0.00597015,0.01791045,0.00597015,0.0119403,0.00298507,0.01791045,0.04179104,0.01492537,0.00298507,0.00298507,0.,0.02985075,0.,0.,0.01492537,0.00895522,0.,0.00895522,0.00895522,0.,0.01492537,0.0238806,0.00895522,0.0119403
AE014075,0.03024194,0.02217742,0.00201613,0.01209677,0.00806452,0.02217742,0.01209677,0.00806452,0.,0.01612903,0.,0.00403226,0.00201613,0.0141129,0.02419355,0.02016129,0.00806452,0.01612903,0.02419355,0.01814516,0.00604839,0.00403226,0.02217742,0.00403226,0.00604839,0.02016129,0.,0.03225806,0.,0.01209677,0.0625,0.01008065,0.03629032,0.02822581,0.01814516,0.04233871,0.03225806,0.01814516,0.06653226,0.01814516,0.00806452,0.0483871,0.01209677,0.01814516,0.01814516,0.0141129,0.04435484,0.0141129,0.,0.01008065,0.,0.0141129,0.00403226,0.00403226,0.00806452,0.00604839,0.00201613,0.01209677,0.0141129,0.00403226,0.01008065,0.00403226,0.01008065,0.01612903
AE014075,0.03651685,0.01404494,0.00561798,0.01123596,0.00280899,0.02247191,0.00561798,0.00561798,0.,0.00842697,0.,0.00561798,0.00561798,0.01685393,0.03089888,0.02808989,0.0252809,0.00280899,0.03651685,0.01966292,0.00842697,0.,0.03651685,0.00561798,0.00842697,0.01404494,0.00842697,0.02808989,0.00842697,0.00280899,0.03370787,0.00842697,0.03651685,0.01123596,0.00561798,0.02247191,0.02247191,0.03089888,0.0758427,0.0252809,0.01685393,0.0252809,0.01123596,0.0505618,0.01123596,0.01123596,0.04775281,0.01966292,0.00280899,0.00561798,0.,0.00842697,0.00842697,0.01123596,0.00842697,0.00280899,0.,0.00280899,0.0252809,0.,0.01966292,0.01123596,0.01123596,0.01123596
AE014075,0.02604167,0.01822917,0.01822917,0.0234375,0.01041667,0.0234375,0.00520833,0.0234375,0.,0.00520833,0.,0.,0.,0.04427083,0.04166667,0.01302083,0.01302083,0.00520833,0.0234375,0.00260417,0.01302083,0.,0.02083333,0.00520833,0.,0.01822917,0.,0.02864583,0.00260417,0.,0.0625,0.00520833,0.04947917,0.03385417,0.01822917,0.0390625,0.03385417,0.00260417,0.046875,0.0390625,0.00520833,0.04427083,0.00520833,0.0546875,0.02083333,0.02083333,0.02864583,0.02864583,0.00260417,0.00520833,0.,0.00260417,0.,0.0078125,0.,0.01822917,0.,0.,0.,0.,0.,0.01822917,0.00520833,0.015625
AE014075,0.06896552,0.02873563,0.02873563,0.02873563,0.,0.01724138,0.01724138,0.,0.01149425,0.02298851,0.01149425,0.,0.00574713,0.01149425,0.02873563,0.01724138,0.00574713,0.02873563,0.01149425,0.03448276,0.,0.01149425,0.00574713,0.01149425,0.00574713,0.02298851,0.01724138,0.01724138,0.00574713,0.01724138,0.03448276,0.05172414,0.03448276,0.,0.05172414,0.02298851,0.04022989,0.02873563,0.,0.01724138,0.,0.01149425,0.00574713,0.01724138,0.01724138,0.,0.00574713,0.01149425,0.,0.01149425,0.,0.02298851,0.01724138,0.00574713,0.,0.04022989,0.00574713,0.01149425,0.01149425,0.,0.,0.,0.,0.02873563
AE014075,0.01932367,0.03381643,0.00966184,0.01449275,0.00483092,0.00966184,0.01932367,0.00966184,0.,0.00483092,0.00483092,0.00966184,0.00483092,0.01932367,0.01449275,0.04347826,0.01932367,0.01449275,0.04830918,0.01449275,0.01449275,0.00483092,0.01932367,0.00483092,0.00966184,0.03864734,0.00966184,0.00483092,0.00966184,0.00483092,0.03381643,0.02415459,0.03381643,0.00966184,0.01932367,0.0531401,0.02898551,0.04347826,0.02415459,0.04830918,0.01449275,0.02415459,0.,0.00483092,0.01449275,0.02415459,0.02898551,0.02415459,0.00483092,0.00483092,0.,0.01932367,0.00966184,0.00483092,0.00966184,0.,0.,0.,0.00966184,0.,0.00483092,0.00483092,0.01932367,0.01449275
AE014075,0.03205128,0.03205128,0.00641026,0.0224359,0.01282051,0.0224359,0.01602564,0.00961538,0.,0.,0.,0.00641026,0.,0.02884615,0.01602564,0.01923077,0.00961538,0.01282051,0.01602564,0.00961538,0.00641026,0.00961538,0.00961538,0.00961538,0.00320513,0.04807692,0.00320513,0.01282051,0.01282051,0.00641026,0.04807692,0.02564103,0.07051282,0.02564103,0.01282051,0.04166667,0.01282051,0.03205128,0.03205128,0.00961538,0.00961538,0.05128205,0.00320513,0.00641026,0.01923077,0.02564103,0.02884615,0.00961538,0.00320513,0.00320513,0.,0.00961538,0.01282051,0.00961538,0.00320513,0.01602564,0.,0.00641026,0.01282051,0.,0.01923077,0.00961538,0.00961538,0.02564103
AE014075,0.02083333,0.02083333,0.,0.,0.02083333,0.04166667,0.,0.02083333,0.0625,0.,0.,0.,0.02083333,0.04166667,0.02083333,0.04166667,0.02083333,0.,0.,0.,0.,0.,0.,0.,0.,0.02083333,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.04166667,0.04166667,0.02083333,0.,0.,0.,0.,0.02083333,0.,0.02083333,0.02083333,0.,0.0625,0.,0.,0.02083333,0.04166667,0.04166667,0.,0.,0.02083333,0.,0.,0.,0.02083333,0.14583333,0.,0.,0.125
AE014075,0.01503759,0.0037594,0.01503759,0.01503759,0.0037594,0.0112782,0.,0.0112782,0.0075188,0.02631579,0.0037594,0.01503759,0.0075188,0.01879699,0.01879699,0.01879699,0.01879699,0.01879699,0.04511278,0.01503759,0.0075188,0.0037594,0.02255639,0.0037594,0.0075188,0.04511278,0.,0.04511278,0.0075188,0.04511278,0.05639098,0.0075188,0.08270677,0.02255639,0.03759398,0.01503759,0.0112782,0.03759398,0.03007519,0.0075188,0.,0.02631579,0.,0.0112782,0.0037594,0.01503759,0.01503759,0.0037594,0.,0.0075188,0.0037594,0.01503759,0.0112782,0.0112782,0.0112782,0.0075188,0.,0.,0.0037594,0.0037594,0.0037594,0.0075188,0.03383459,0.01879699
AE014075,0.04689204,0.02944384,0.01090513,0.00436205,0.00545256,0.03053435,0.00981461,0.01090513,0.00327154,0.00436205,0.00218103,0.00109051,0.,0.02726281,0.02726281,0.02508179,0.00327154,0.01417666,0.02508179,0.00436205,0.00981461,0.00545256,0.04034896,0.00436205,0.,0.00981461,0.,0.0348964,0.00109051,0.00327154,0.08396947,0.00545256,0.04471101,0.02726281,0.0174482,0.03380589,0.02508179,0.02399128,0.04034896,0.01962923,0.,0.03925845,0.00545256,0.04034896,0.01526718,0.01635769,0.01962923,0.01635769,0.00109051,0.0174482,0.,0.00763359,0.00327154,0.01199564,0.00545256,0.01962923,0.,0.00763359,0.0087241,0.00763359,0.00327154,0.02508179,0.00436205,0.00763359
AE014075,0.02830189,0.02075472,0.02075472,0.0245283,0.00188679,0.01886792,0.02641509,0.00566038,0.,0.01509434,0.,0.00377358,0.00188679,0.01509434,0.05471698,0.02641509,0.01320755,0.01886792,0.03018868,0.0245283,0.01320755,0.00188679,0.03773585,0.00943396,0.00188679,0.01886792,0.00188679,0.01698113,0.00188679,0.00754717,0.05471698,0.00566038,0.02830189,0.02075472,0.01320755,0.03773585,0.01132075,0.02264151,0.03018868,0.01509434,0.00188679,0.03962264,0.02830189,0.0245283,0.01320755,0.00754717,0.03584906,0.01320755,0.00188679,0.00566038,0.,0.01132075,0.00566038,0.00377358,0.00566038,0.00566038,0.,0.00377358,0.01698113,0.00188679,0.01320755,0.01320755,0.02264151,0.02264151
AE014075,0.01167315,0.01945525,0.00389105,0.0077821,0.,0.0233463,0.01945525,0.0155642,0.,0.0155642,0.,0.00389105,0.,0.05447471,0.03501946,0.03501946,0.0077821,0.00389105,0.0155642,0.01945525,0.0155642,0.,0.0311284,0.,0.,0.0077821,0.,0.02723735,0.0077821,0.01167315,0.06225681,0.01167315,0.00389105,0.00389105,0.0077821,0.01167315,0.00389105,0.01945525,0.0311284,0.00389105,0.0077821,0.02723735,0.01167315,0.04280156,0.0155642,0.0233463,0.06225681,0.01945525,0.00389105,0.0233463,0.,0.0155642,0.01167315,0.0077821,0.01945525,0.,0.,0.,0.0233463,0.00389105,0.0077821,0.03891051,0.02723735,0.05447471
AE014075,0.02222222,0.01269841,0.02857143,0.0031746,0.00952381,0.0031746,0.01587302,0.01269841,0.00634921,0.01269841,0.0031746,0.01904762,0.,0.01269841,0.05714286,0.04761905,0.02857143,0.00952381,0.02857143,0.03174603,0.00634921,0.0031746,0.02539683,0.01269841,0.0031746,0.02222222,0.01269841,0.00634921,0.00952381,0.00634921,0.06349206,0.01269841,0.04761905,0.03174603,0.04126984,0.03174603,0.00952381,0.01587302,0.02222222,0.01269841,0.02539683,0.00634921,0.01904762,0.00952381,0.0031746,0.00634921,0.02539683,0.00952381,0.0031746,0.00634921,0.,0.02539683,0.00634921,0.0031746,0.0031746,0.00634921,0.,0.0031746,0.00634921,0.0031746,0.01587302,0.00634921,0.01269841,0.03174603
AE014075,0.03517588,0.03517588,0.,0.06532663,0.0201005,0.02512563,0.,0.0201005,0.,0.02512563,0.,0.0201005,0.0201005,0.01005025,0.02512563,0.04020101,0.0201005,0.00502513,0.02512563,0.01005025,0.01005025,0.01005025,0.01005025,0.00502513,0.00502513,0.00502513,0.,0.01507538,0.01005025,0.,0.02512563,0.0201005,0.0201005,0.0201005,0.,0.02512563,0.02512563,0.0201005,0.01005025,0.01005025,0.02512563,0.02512563,0.01507538,0.0201005,0.01507538,0.01507538,0.02512563,0.04020101,0.00502513,0.01005025,0.,0.01005025,0.03015075,0.0201005,0.00502513,0.01005025,0.,0.01005025,0.00502513,0.,0.0201005,0.0201005,0.00502513,0.0201005
AE014075,0.06829268,0.04390244,0.,0.02439024,0.00487805,0.03414634,0.00487805,0.05853659,0.,0.02926829,0.00487805,0.,0.,0.0097561,0.03414634,0.04878049,0.0097561,0.00487805,0.01463415,0.,0.00487805,0.,0.0195122,0.,0.,0.,0.,0.0097561,0.,0.,0.04390244,0.,0.0195122,0.02439024,0.,0.04390244,0.03902439,0.00487805,0.0097561,0.06341463,0.00487805,0.01463415,0.,0.07317073,0.0195122,0.0097561,0.,0.03414634,0.00487805,0.0195122,0.,0.0195122,0.01463415,0.0097561,0.,0.03414634,0.,0.00487805,0.,0.00487805,0.0097561,0.01463415,0.00487805,0.02439024
AE014075,0.01941748,0.00970874,0.00323625,0.01294498,0.01294498,0.00970874,0.00970874,0.00647249,0.,0.01294498,0.,0.00323625,0.,0.02588997,0.00647249,0.03883495,0.02588997,0.01941748,0.03883495,0.03559871,0.00970874,0.00647249,0.02588997,0.01618123,0.00323625,0.03236246,0.01294498,0.01941748,0.00323625,0.00970874,0.0420712,0.02265372,0.03236246,0.02265372,0.01618123,0.03559871,0.02265372,0.03236246,0.02588997,0.00970874,0.00647249,0.03559871,0.00323625,0.02265372,0.01294498,0.01294498,0.02588997,0.00647249,0.,0.01941748,0.,0.01941748,0.01294498,0.00647249,0.00970874,0.00647249,0.00323625,0.01294498,0.02265372,0.,0.00970874,0.01618123,0.01941748,0.02265372
AE014075,0.,0.,0.03571429,0.01785714,0.03571429,0.,0.,0.,0.,0.,0.,0.,0.,0.01785714,0.01785714,0.03571429,0.03571429,0.01785714,0.03571429,0.,0.,0.01785714,0.,0.,0.,0.03571429,0.,0.01785714,0.,0.01785714,0.01785714,0.03571429,0.05357143,0.,0.,0.03571429,0.,0.01785714,0.03571429,0.,0.01785714,0.01785714,0.01785714,0.03571429,0.,0.01785714,0.01785714,0.01785714,0.01785714,0.01785714,0.,0.,0.,0.01785714,0.01785714,0.01785714,0.,0.03571429,0.,0.03571429,0.,0.05357143,0.01785714,0.08928571
AE014075,0.02348993,0.02684564,0.0033557,0.01006711,0.0033557,0.02013423,0.02013423,0.,0.,0.02348993,0.,0.00671141,0.,0.02348993,0.04697987,0.02348993,0.00671141,0.01342282,0.01677852,0.00671141,0.01677852,0.01006711,0.03355705,0.01342282,0.0033557,0.03691275,0.,0.02348993,0.0033557,0.01006711,0.05033557,0.02013423,0.03355705,0.02684564,0.01006711,0.03020134,0.03691275,0.02013423,0.04697987,0.,0.01342282,0.02348993,0.00671141,0.01677852,0.0033557,0.02013423,0.02684564,0.01006711,0.,0.00671141,0.,0.01677852,0.01006711,0.,0.00671141,0.01006711,0.0033557,0.,0.02684564,0.0033557,0.02348993,0.01677852,0.02684564,0.02684564
AE014075,0.01149425,0.05747126,0.,0.,0.01149425,0.09195402,0.01149425,0.,0.03448276,0.,0.,0.,0.04597701,0.04597701,0.01149425,0.,0.,0.04597701,0.04597701,0.02298851,0.,0.,0.,0.,0.,0.01149425,0.02298851,0.,0.,0.,0.03448276,0.,0.04597701,0.01149425,0.,0.03448276,0.02298851,0.06896552,0.01149425,0.04597701,0.02298851,0.,0.,0.06896552,0.,0.01149425,0.,0.03448276,0.01149425,0.,0.,0.01149425,0.,0.,0.,0.,0.,0.,0.,0.,0.01149425,0.04597701,0.01149425,0.02298851
AE014075,0.04421053,0.06105263,0.01473684,0.01052632,0.00842105,0.02526316,0.01052632,0.01052632,0.,0.03578947,0.,0.00421053,0.,0.03789474,0.03157895,0.02526316,0.00421053,0.00210526,0.05894737,0.,0.00421053,0.,0.03368421,0.00210526,0.,0.01052632,0.00210526,0.01473684,0.,0.00842105,0.06105263,0.00421053,0.01894737,0.01263158,0.01263158,0.03578947,0.02526316,0.01052632,0.04,0.01894737,0.00421053,0.05263158,0.00631579,0.04842105,0.01052632,0.01052632,0.03578947,0.02315789,0.00210526,0.00842105,0.,0.00210526,0.00842105,0.01052632,0.00210526,0.02315789,0.,0.00421053,0.,0.,0.01052632,0.02526316,0.00631579,0.00421053
AE014075,0.01683502,0.01571268,0.00785634,0.01459035,0.01010101,0.02469136,0.01122334,0.00785634,0.,0.01795735,0.,0.01010101,0.00448934,0.02244669,0.02132435,0.02581369,0.02356902,0.01459035,0.03703704,0.02805836,0.01122334,0.01010101,0.01907969,0.003367,0.00785634,0.05162738,0.00673401,0.02132435,0.00785634,0.01571268,0.0617284,0.01234568,0.05050505,0.02581369,0.01907969,0.0325477,0.01010101,0.0359147,0.01907969,0.00897868,0.01010101,0.01907969,0.00897868,0.01459035,0.00785634,0.01795735,0.01795735,0.01010101,0.,0.01234568,0.,0.00561167,0.003367,0.00673401,0.00673401,0.00224467,0.00112233,0.00561167,0.01795735,0.00448934,0.02244669,0.01683502,0.01683502,0.02581369
